"Package Name, Reviewer name, Review, Rating"
"name.kunes.android.launcher.demo, A Google user, Fantastic apps and amazing customer service, 5"
"name.kunes.android.launcher.demo, A Google user, Super, 5"
"name.kunes.android.launcher.demo, A Google user, Asas, 5"
"name.kunes.android.launcher.demo, A Google user, Perfect for elderly, and for anybody, who likes simplicity, 5"
"name.kunes.android.launcher.demo, A Google user, I have an elderly parent who was struggling in making the transition from a flip phone to a smartphone. I downloaded the demo version onto my own phone and was really impressed how it performed. The simple and clear UI was so easy to use. I.purchased all parts of the application and installed it on my Mother's phone. She really liked it but unfortunately but there appears to be some proprietary software in the phone (Vodafone) which prevents Big Phone from being the default dialer. Daniel was extremely helpful in trying to resolve this issue but it seems the phone is not compatible so was given a refund. Such a pity as this excellent app was perfect for my Mother's needs., 5"
"name.kunes.android.launcher.demo, A Google user, I just love this app. Been using it for years now. It's very useful and the UI is Great. Had a small issue today and the developer was quick to help and resolve it for me. 5/5 stars., 5"
"name.kunes.android.launcher.demo, A Google user, W___W... ___ S___ ___IG... ___, 5"
"name.kunes.android.launcher.demo, A Google user, It is good thanks, 5"
"name.kunes.android.launcher.demo, A Google user, I has been buy big launcher pro it cost IDR 119.000,00 and now I cannot found it on Google play store, anyone can help me?, 1"
"name.kunes.android.launcher.demo, A Google user, Yesterday purchased full version of big phone and today purchased big launcher full version for my dad but still no full version being applied, 4"
"name.kunes.android.launcher.demo, A Google user, Tested it for a handicapped friend and she likes the simple clarity. I especially liked that there is no need for swiping! That just never worked for her. As soon as I get her phone I will buy the whole version. Thanks!, 5"
"name.kunes.android.launcher.demo, A Google user, Just getting this phone set up for my 92 year old father. It seems to be exactly what he needs to transition to a smart phone from a flip. Minimal swiping, large icons, safety features to prevent him from pressing wrong buttons. It was pretty easy to customize it and the help manual helped tweak it., 4"
"name.kunes.android.launcher.demo, A Google user, Works well for my elderly father., 4"
"name.kunes.android.launcher.demo, A Google user, Difficult to uninstall., 1"
"name.kunes.android.launcher.demo, A Google user, I'm very dissapointed with this app I got it for my mom and payed for it and it's suppose to be easy for her. She can't get pictures or send them., 2"
"name.kunes.android.launcher.demo, A Google user, I Like It, 5"
"name.kunes.android.launcher.demo, A Google user, Its So Big I Can't Use It I Don't Like BIG Launchers I Don't Know Phone Number Also, 1"
"name.kunes.android.launcher.demo, A Google user, I preferred the Deskshare Senior App because it featured images for most used contacts. But i preferred this app because it explains why you need to download additional apps for full functionality., 3"
"name.kunes.android.launcher.demo, A Google user, Ok, 5"
"name.kunes.android.launcher.demo, A Google user, Rajendiran, 5"
"name.kunes.android.launcher.demo, A Google user, The app looks great but when I want to commit buying it, I cannot select family option to pay but instead is asking for a new card details. This is disappointing as I cannot leave the phone unattended without authorize shopping., 3"
"name.kunes.android.launcher.demo, A Google user, Love this app... Making my phone to look like legacy and I'm ignoring unnecessary apps..., 5"
"name.kunes.android.launcher.demo, A Google user, So good , old mode gives good feel, 5"
"name.kunes.android.launcher.demo, A Google user, While we all agree that the BigLauncher is the ultimate product for the senior citizens, I am extremely overjoyed with the experience that I had with their support. My issue regarding multiple licenses for applications that were earlier part of the same license was resolved in less than 10 minutes and to best of my satisfaction. This shows their attitude of extreme professionalism and 'client first' approach. Thanks again., 5"
"name.kunes.android.launcher.demo, A Google user, I am legally blind and this app is wonderful because it helps me with my vision I would give it more than 5 stars if I could, 5"
"name.kunes.android.launcher.demo, A Google user, Launcher is great for quick application location, 5"
"name.kunes.android.launcher.demo, A Google user, Awesome app for my grandparents with vision problem!! __ Please introduce the ""Tamil"" (_____) language as an option in the future as it would be extremely helpful for my grandparents that can't read English., 4"
"name.kunes.android.launcher.demo, A Google user, Awesome app for my grandparents with vision problem!! __ Please introduce the ""Tamil"" (_____) language as an option in the future as it would be extremely helpful for my grandparents that can't read English., 4"
"name.kunes.android.launcher.demo, A Google user, Not worth this price, 1"
"name.kunes.android.launcher.demo, A Google user, The customer support was very helpful. The app is very simple and easy to use. My dad loves the app and is in habit of it now. he wont be able to use a phone without it. The app ideal for elderly., 5"
"name.kunes.android.launcher.demo, A Google user, I installed this app today and only msg to buy complete version many times, It isn't good. But, from a free version is good., 4"
"name.kunes.android.launcher.demo, A Google user, Paid twice for full version. Didn't update?, 2"
"name.kunes.android.launcher.demo, A Google user, 6 times did try to use it, and not working. Please stop lie about option to use it., 1"
"name.kunes.android.launcher.demo, A Google user, It is very useful ____ _____ _____ _____ ___ __ ______ __ ____ ___ ______ _______ ____, 5"
"name.kunes.android.launcher.demo, A Google user, I upgraded to a new phone for my mum and the Big launcher demanded I pay for the premium again. WHY??, 1"
"name.kunes.android.launcher.demo, A Google user, Nice cause., 5"
"name.kunes.android.launcher.demo, A Google user, Too limited yet not that easy to use for elderly mom. Reverted back to Samsung easy launcher, 1"
"name.kunes.android.launcher.demo, A Google user, A few nonths ago I bought the full app for my moms phone. Now when I changed the phone I had to buy it again because the aplication was split in multiple apps (launcher, dialer, sms). The old app was working perfectly but now that it's split, I have difficulties with receiving sms. Had to switch to different launcher. 4 stars because the dev team is really nice and offered a fast resolution., 4"
"name.kunes.android.launcher.demo, A Google user, Nice, 5"
"name.kunes.android.launcher.demo, A Google user, Okay, For those of you who paid for the full app, install Big Phone and you can customize the remaining icons. That's weird though., 3"
"name.kunes.android.launcher.demo, A Google user, Good, 5"
"name.kunes.android.launcher.demo, A Google user, Yuhg, 4"
"name.kunes.android.launcher.demo, A Google user, GOOD JOB, 1"
"name.kunes.android.launcher.demo, A Google user, Was good when I installed it on an older phone - but apparently not available for Moto E5, which I need now. Where can I follow the latest status? The details here suggest that it is still being maintained (last update July 2019) but the website changelog stops at v2.5.8 and the blog hasn't been updated since 2014! UPDATE (Aug19) - now available and working on the E5 - thanks! 5 stars now., 5"
"name.kunes.android.launcher.demo, A Google user, Where's the paid version...?, 1"
"name.kunes.android.launcher.demo, A Google user, very good for elderly persons, 5"
"name.kunes.android.launcher.demo, A Google user, Paid for full version __. Upgraded my moms phone from a Moto G4 to a Moto X4. Installed this. This is complete garbage now. After my review, I'm uninstalling this. Don't waste your time on this mess. Not customizable anymore. Yes, 1 star is well deserved because I paid $10 for this app. And now all that is offered is the "" free "" version?, 1"
"name.kunes.android.launcher.demo, A Google user, This is simply the best launcher around for years! Please Google, we really need the full version back to the Play Store as soon as possible. My 86 years old father is waiting for it!, 5"
"name.kunes.android.launcher.demo, A Google user, Could make dialer faster to access with less clicks. Redundant text options when looking for number pad and dialing., 4"
"name.kunes.android.launcher.demo, A Google user, piece of garbage, 1"
"name.kunes.android.launcher.demo, A Google user, I have been checking several apps for an elderly acquaintance and  I am positively impressed by this one. I like the developer's approach , the result is a very clean solution but yet versatile enough. The only missing  part for a complete solution is a large-size  letter keyboard. Why hasn't one been included? ( I would appreciate the developer's reaction)  If not because of this I would have rated this app 5 star, 4"
"name.kunes.android.launcher.demo, A Google user, The app states that the buttons can be adjusted. However, I tried several different ways, and I was unable to make adjustments., 2"
"name.kunes.android.launcher.demo, A Google user, So far so good ,only new to it but after trying all the others this seems to be the best for visually impaired, 5"
"name.kunes.android.launcher.demo, A Google user, The best., 5"
"name.kunes.android.launcher.demo, A Google user, So good I bought the pricey PRO version mainly to support the creators EXCELLENT, 5"
"name.kunes.android.launcher.demo, A Google user, Finally my wish completed, 5"
"name.kunes.android.launcher.demo, A Google user, it needs a screen  locker, 3"
"name.kunes.android.launcher.demo, A Google user, Nice but should be given free as other apps are. Why is it so expensive?, 5"
"name.kunes.android.launcher.demo, A Google user, Excellent app for elders who have sight issue. One thing which I would like to see is the suggestion while dialing a number. As it happens in Android dialer., 5"
"name.kunes.android.launcher.demo, A Google user, Large text and icons but why is there no large keyboard. standard small keyboard when sending texts., 3"
"name.kunes.android.launcher.demo, A Google user, Don't put ""FREE"" on your thumbnails when this is just a ""DEMO""., 1"
"name.kunes.android.launcher.demo, A Google user, Doesn't work on my phone, 1"
"name.kunes.android.launcher.demo, A Google user, Unread count does not work in whatsapp and facebook etc. Pleas fix this issue thanks., 5"
"name.kunes.android.launcher.demo, A Google user, Simply awesome.., 5"
"name.kunes.android.launcher.demo, A Google user, Three problems. 1 No voicemail messages indication. 2 No unread text message indication. 3 Still uses stock phone app for answering. Suggestion: Make the app answer the calls and make the phone buttons animated. Call comes in, make handset wiggle, and have an option to hang-up or send to voicemail., 1"
"name.kunes.android.launcher.demo, A Google user, The app is easier [than the Android interface] for my 70+ mother to use on a Samsung  Galaxy J3. What is happening more and more is that the sound stops working on the incoming phone-calls and messages. I've reinstalled this at least ten times now, and I can't get the message tone to work at all on today's attempt. Considering calls and messages are pretty much all she uses, I'm looking for a new app that might not stop the sound working., 3"
"name.kunes.android.launcher.demo, A Google user, Out of all the ones I tested, this looks promising. A little pricey, but for what you get it's good. Plus support is responive and fixes issues. This app has been around for several years. It's nice to see that it's still being supported for the newest Android Operating systems. This is the one I will buy for my 90 year old relative to be used on a Samsung Galaxy Note 2, 4"
"name.kunes.android.launcher.demo, A Google user, Som en ""senior"" launcher  s å är den imponerande,  tror min mamma kommer gilla sin Android lur nu :-), 4"
"name.kunes.android.launcher.demo, A Google user, Not seems to be supported anymore. Flickring message icon is annoying. Might have been better to just change it's color or have a setting for it. Some applications are missing from the app list and no they are not disabled. That fact makes it very hard to use this launcher, 2"
"name.kunes.android.launcher.demo, A Google user, Its F U cant delete after may times worse i ever, 1"
"name.kunes.android.launcher.demo, A Google user, good.full version must, 4"
"name.kunes.android.launcher.demo, A Google user, What a great app. I got it for my mother, who can't see close up well and only needs the basics. This app is simple and well thought out. Thank you!, 5"
"name.kunes.android.launcher.demo, A Google user, Very bad, 1"
"name.kunes.android.launcher.demo, A Google user, Best Apps For Senior, 5"
"name.kunes.android.launcher.demo, A Google user, Free version is too limiting., 3"
"name.kunes.android.launcher.demo, A Google user, Sanded, 5"
"name.kunes.android.launcher.demo, A Google user, Nice , Useful , Marvalous, 5"
"name.kunes.android.launcher.demo, A Google user, None, 5"
"name.kunes.android.launcher.demo, A Google user, Make it completely free as a gift to senior citizens  Otherwise my device's default interface is just similar to windows phone. But it looks even easier., 4"
"name.kunes.android.launcher.demo, A Google user, Its gay, 1"
"name.kunes.android.launcher.demo, A Google user, need dial dialer (not dial pad) with easy red and green buttons to pick and end call, shud not be using phone'default dailer, 3"
"name.kunes.android.launcher.demo, A Google user, Nice!, 5"
"name.kunes.android.launcher.demo, A Google user, To plain looking.., 4"
"name.kunes.android.launcher.demo, A Google user, Best...., 5"
"name.kunes.android.launcher.demo, A Google user, Thankyou, 5"
"name.kunes.android.launcher.demo, A Google user, ok, 4"
"name.kunes.android.launcher.demo, A Google user, Huge button , easy navigation , simple to operate, 4"
"name.kunes.android.launcher.demo, A Google user, My mum bought herself a Doro mobile which are supposed to be designed especially for older people. She didn't find it very easy to use so I put this on an old mobile for her and she loves it. The SOS feature has given her a lot of confidence., 4"
"name.kunes.android.launcher.demo, A Google user, Tgguguhguiu, 5"
"name.kunes.android.launcher.demo, A Google user, And it disappeared from purchased, showed on history for a bit but asking to buy again after resetting device, save your money and avoid, 1"
"name.kunes.android.launcher.demo, A Google user, I am a non-tech type of person. I love simplicity & this launcher is definately matching my idea of simplicity, 5"
"name.kunes.android.launcher.demo, A Google user, Simple to use senior launcher, 4"
"name.kunes.android.launcher.demo, A Google user, Worst, 1"
"name.kunes.android.launcher.demo, A Google user, i like it, 5"
"name.kunes.android.launcher.demo, A Google user, Learn from Jeejen Launcher., 1"
"name.kunes.android.launcher.demo, A Google user, How do I delete messages?, 1"
"name.kunes.android.launcher.demo, A Google user, Works but no options. You need to be able to delete things like messaging that older people don't use., 2"
"name.kunes.android.launcher.demo, A Google user, One recommendation I would add as when you adding new contact I wish there would be a button that would say save that way the person that is adding knows that the contact has been saved my grandpa always gets to the end of the putting phone number in and then doesn't know what to do and he's not sure if it was saved or not thanks, 3"
"name.kunes.android.launcher.demo, A Google user, Nc & easy to use, 5"
"name.kunes.android.launcher.demo, A Google user, Brill app works very well, 5"
"name.kunes.android.launcher.demo, A Google user, Downloaded this ready to put on my Mum's phone. Took me a while to set up and sort out. £8 very expensive for full version. My Mum isn't going to want to pay that., 3"
"name.kunes.android.launcher.demo, A Google user, fantastic  launcher ,keep trying others but alwayso come  back to this ,a bit disappointed  as i bought the full version  but when i changed  phone it was not stored in memory ?probably my fault, 5"
"name.kunes.android.launcher.demo, A Google user, Direct dial- unable to add also not able to use external  direct dialer, 1"
"name.kunes.android.launcher.demo, A Google user, Nice verygoodfor updeat sistem, 5"
"name.kunes.android.launcher.demo, A Google user, Elderly people really need such apps., 5"
"name.kunes.android.launcher.demo, A Google user, Goood, 5"
"name.kunes.android.launcher.demo, A Google user, If I am legally blind and this app is extremely easy for me to use. There are many different low vision options so you can find the one that works the best for you!, 5"
"name.kunes.android.launcher.demo, A Google user, Retro, 3"
"name.kunes.android.launcher.demo, A Google user, One flaw with this, it does not clear messages, 1"
"name.kunes.android.launcher.demo, A Google user, Great for us seniors, 4"
"name.kunes.android.launcher.demo, A Google user, GMA, 5"
"name.kunes.android.launcher.demo, A Google user, Eats too much RAM plz make it more lite ., 2"
"name.kunes.android.launcher.demo, A Google user, ___ _______ ___.___ __ ___ ____ ____ ___ ___ ___ ____ _____ _______ __ _____ _____ ___ ____. __, 1"
"name.kunes.android.launcher.demo, A Google user, Goodbye to my reading glasses, 5"
"name.kunes.android.launcher.demo, A Google user, Nice, 2"
"name.kunes.android.launcher.demo, A Google user, Put this on my Mom's phone to simplify use and finding the core items even without her glasses!   Great application!, 5"
"name.kunes.android.launcher.demo, A Google user, Like, 5"
"name.kunes.android.launcher.demo, A Google user, Absolutely love this app without it i would not be able to use a cellphone, 5"
"name.kunes.android.launcher.demo, A Google user, great .i like it but i cannot send a messege .can you help me pls ? do i need to buy the full version so that i can send or not necessary?, 3"
"name.kunes.android.launcher.demo, A Google user, Rubish  looks horrible and its awfull to to use, 1"
"name.kunes.android.launcher.demo, A Google user, Great app.. well made.. just one request.. Please include the option to ""hide"" certain apps from the app list. It will help the old and technically-challenged users from unnecessary options and confusion., 3"
"name.kunes.android.launcher.demo, A Google user, Thank you!, 5"
"name.kunes.android.launcher.demo, A Google user, It got me gliched I almost had to lose all data I think its a hacker app so just beware, 1"
"name.kunes.android.launcher.demo, A Google user, ., 5"
"name.kunes.android.launcher.demo, A Google user, I love more then app, 5"
"name.kunes.android.launcher.demo, A Google user, A good looking app , I like the idear of making smart phone feel simpler and putting the usless stuff out of reach, lord knows we have all started apps and then try to shut it down because it wasn't the one you selected . But for me its missing a call confirm for when you make a call in you pocket, also when I receive a call I would like to see the number calling me in big text, then I could reject a PPI or cold call just by quickly looking at the first 4 numbers, if this app had these feachers I would buy., 3"
"name.kunes.android.launcher.demo, A Google user, nice launcher, 5"
"name.kunes.android.launcher.demo, A Google user, I installed the demo version to try and answer this question myself, but the functionality is disabled: is it possible to remove default buttons entirely? I think my mum would really like this, but she has no need for the SOS button (would probably find it insulting). Can it be removed from the layout?, 3"
"name.kunes.android.launcher.demo, A Google user, Good, 5"
"name.kunes.android.launcher.demo, A Google user, Are you. You. Sleeping, 5"
"name.kunes.android.launcher.demo, A Google user, _____ ______ ____ ___ _____ __ ____ ____ _____ ____ ______ ___ __ ___ ____ ___ ___ _____ __ ____ ___ _________, 5"
"name.kunes.android.launcher.demo, A Google user, Re-edited my rating since the developers took the time to help me with my issue. Still not an app I'd use though., 4"
"name.kunes.android.launcher.demo, A Google user, I hate that it is very smallest launcher, 5"
"name.kunes.android.launcher.demo, A Google user, How do I get to them?  Also, I paid for the full version, but if didn't show up.  How do I get it?, 3"
"name.kunes.android.launcher.demo, A Google user, Old man, 5"
"name.kunes.android.launcher.demo, A Google user, Thankss..., 5"
"name.kunes.android.launcher.demo, A Google user, liked this, 4"
"name.kunes.android.launcher.demo, A Google user, This alone makes android a winner for my parents!, 5"
"name.kunes.android.launcher.demo, A Google user, Tooooooooooo boorring, 1"
"name.kunes.android.launcher.demo, A Google user, Bad, 3"
"name.kunes.android.launcher.demo, A Google user, Doesnot respond to Talkback., 2"
"name.kunes.android.launcher.demo, A Google user, Wow, 5"
"name.kunes.android.launcher.demo, A Google user, its very nice launcher..., 5"
"name.kunes.android.launcher.demo, A Google user, Wonderful app, 5"
"name.kunes.android.launcher.demo, A Google user, But the full version is required for many simple preferences.... , $10 for the full version feels like taking advantage of old people.  Douchy move, 3"
"name.kunes.android.launcher.demo, A Google user, Crappy didn't help me, 1"
"name.kunes.android.launcher.demo, A Google user, I cannot set my wallpaper, 1"
"name.kunes.android.launcher.demo, A Google user, Good app, 4"
"name.kunes.android.launcher.demo, A Google user, Nice but not perfect, 5"
"name.kunes.android.launcher.demo, A Google user, Bakwas, 1"
"name.kunes.android.launcher.demo, A Google user, Nice up but how can uninstall applications?, 3"
"name.kunes.android.launcher.demo, A Google user, Nice, 5"
"name.kunes.android.launcher.demo, A Google user, Constantly ask you to pay, feature limited, unless you pay., 1"
"name.kunes.android.launcher.demo, A Google user, good, 5"
"name.kunes.android.launcher.demo, A Google user, The trial period was good but the full version is very expensive., 4"
"name.kunes.android.launcher.demo, A Google user, Loncher, 5"
"name.kunes.android.launcher.demo, A Google user, Ok, 5"
"name.kunes.android.launcher.demo, A Google user, Nice, 5"
"name.kunes.android.launcher.demo, A Google user, Nice, 5"
"name.kunes.android.launcher.demo, A Google user, Good..smooth, 5"
"name.kunes.android.launcher.demo, A Google user, ____ _____, 5"
"name.kunes.android.launcher.demo, A Google user, I love it, 5"
"name.kunes.android.launcher.demo, A Google user, On my galaxy gear, 5"
"name.kunes.android.launcher.demo, A Google user, Good app for me but how to change the home page icon? I don need the s.o.s. icor., 5"
"name.kunes.android.launcher.demo, A Google user, I like the prgram but can't get my texts to work and won't  chime when i get new text.  I bought  but still can't get to work on texts have droid phone., 1"
"name.kunes.android.launcher.demo, A Google user, Good, 4"
"name.kunes.android.launcher.demo, A Google user, Works great, and I have the mother in law's phone locked down tight! Issue with SOS text - it's not sending GPS position, even though option(s) ticked in preferences, and GPS and location services turned on and working. Developers - help please?, 4"
"name.kunes.android.launcher.demo, A Google user, Exilent, 5"
"name.kunes.android.launcher.demo, A Google user, When I press the Home Key in the Big Launcher, it defaults back to the Android launcher!, 4"
"name.kunes.android.launcher.demo, A Google user, Dialer always keep the last number dialed on display. You have to delete the last phone number digit by digit (there is no way deleting the entire phone number at once). So basically you have to press 20  keystrokes plus SEND to make one phone call. I don't think this make  any help for seniors. Actually make it harder to use the phone. Please fix it., 1"
"name.kunes.android.launcher.demo, A Google user, its okk for bujurg..., 2"
"name.kunes.android.launcher.demo, A Google user, Just a add for paid app...., 3"
"name.kunes.android.launcher.demo, A Google user, VERY HELPFUL, 5"
"name.kunes.android.launcher.demo, A Google user, Is there a Weather widget type option I can set on the home screen? My Dad loves to monitor the weather., 5"
"name.kunes.android.launcher.demo, A Google user, Its gud, 5"
"name.kunes.android.launcher.demo, A Google user, After evaulating this version, purchased the full version for my folks.  App is flexible for customization to suit your needs., 5"
"name.kunes.android.launcher.demo, A Google user, It is good and esy to use i rly like. Thanks to make this, 5"
"name.kunes.android.launcher.demo, A Google user, Great for blind and visually impaired users, 5"
"name.kunes.android.launcher.demo, A Google user, I have great eyesight even so this app is awesome why strain eyes on miniature font?, 5"
"name.kunes.android.launcher.demo, A Google user, Its okay I mean i wish you didn't have to pay $10.00 for the full version, 2"
"name.kunes.android.launcher.demo, A Google user, Good, 4"
"name.kunes.android.launcher.demo, A Google user, I lovu this app, 5"
"name.kunes.android.launcher.demo, A Google user, Perfect!, 5"
"name.kunes.android.launcher.demo, A Google user, Good one but most of the features are for pro version.so think before downloading the free version., 4"
"name.kunes.android.launcher.demo, A Google user, this is very good app.ive ever seen, 5"
"name.kunes.android.launcher.demo, A Google user, Today more than ever, seniors are afraid of technology and their security. If a person interested in this software READS the terms of use, they will realize you collect names and numbers of their contacts, and a few other personal controls that you as the software provider do not need to have ., 2"
"name.kunes.android.launcher.demo, A Google user, jadi  5star, 5"
"name.kunes.android.launcher.demo, A Google user, Perfect, 5"
"name.kunes.android.launcher.demo, A Google user, nice launcher, 5"
"name.kunes.android.launcher.demo, A Google user, its cute to have big icon... btw great &lt;3, 5"
"name.kunes.android.launcher.demo, A Google user, Good, 5"
"name.kunes.android.launcher.demo, A Google user, the letter so big, 4"
"name.kunes.android.launcher.demo, A Google user, Very nyc theme, 5"
"name.kunes.android.launcher.demo, A Google user, Sana madagdagan pa,, 5"
"name.kunes.android.launcher.demo, A Google user, This app is the best in the world, 5"
"name.kunes.android.launcher.demo, A Google user, smua, 5"
"name.kunes.android.launcher.demo, A Google user, Excellent, 5"
"name.kunes.android.launcher.demo, A Google user, Excellent according to me, 4"
"name.kunes.android.launcher.demo, A Google user, It is so awesome Very useful,i like it definitely a must download app!!!, 5"
"name.kunes.android.launcher.demo, A Google user, It's not working and forces to close (Samsung Infuse 4G). Hope, fix the issue. Thanks, 1"
"name.kunes.android.launcher.demo, A Google user, Thank h ,, 1"
"name.kunes.android.launcher.demo, A Google user, Keeper!, 5"
"name.kunes.android.launcher.demo, A Google user, Very good app for old people, 5"
"name.kunes.android.launcher.demo, A Google user, Thankfully app, 5"
"name.kunes.android.launcher.demo, A Google user, But the free version is almost unusable because of the ""available in full version"" call log, messaging log and so on. Only last ~5 call log available, only last ~7 sms available... and the paid app is probably 5+ euro, 3"
"name.kunes.android.launcher.demo, A Google user, Very easy to use. Thanks for such an application., 5"
"name.kunes.android.launcher.demo, A Google user, Supports polish, great!, 5"
"name.kunes.android.launcher.demo, A Google user, Its fit to my phone so good: ), 5"
"name.kunes.android.launcher.demo, A Google user, None, 4"
"name.kunes.android.launcher.demo, A Google user, Good app its unique but some change s need. Can be use...., 4"
"name.kunes.android.launcher.demo, A Google user, This is exactly what I've been looking for, for my mum. Just one addition I'd like to see and that is a dedicated ""add contacts"" app to make it easy for them just to add contact name and number, nothing else., 5"
"name.kunes.android.launcher.demo, A Google user, Does what it says but the paid version is much to expensive! That's disappointing, because it seems to me like they're taking advantage of our seniors., 3"
"name.kunes.android.launcher.demo, A Google user, Tried this for my Razr M and it looks ok. Very useful for people with vision problems. Only drawback is they keep pushing you to buy the paid app, which is way too expensive at ten dollars. Overall...Not Bad., 3"
"name.kunes.android.launcher.demo, A Google user, None, 5"
"name.kunes.android.launcher.demo, A Google user, Awesome app it is so, 5"
"name.kunes.android.launcher.demo, A Google user, None, 5"
"name.kunes.android.launcher.demo, A Google user, None, 5"
"name.kunes.android.launcher.demo, A Google user, Summer, 3"
"name.kunes.android.launcher.demo, A Google user, ""110114...a must f. all seniors...thanks..."", 5"
"name.kunes.android.launcher.demo, A Google user, senior find it confusing..need to click many times for simple function to clear call log...need to click each entries of a single number to delete. missed call log is shown in icon.. no wording. adding new contact to click many buttons until able to complete the task., 2"
"name.kunes.android.launcher.demo, A Google user, ok, 4"
"name.kunes.android.launcher.demo, A Google user, Hi devs,   I installed this launcher for my gran and she loves it, but I've noticed in some of the apps the text is scrambled. In the messages app specifically. How do I fix this? thanks!, 2"
"name.kunes.android.launcher.demo, A Google user, ...........good, 5"
"name.kunes.android.launcher.demo, A Google user, Gave a good feel and.use in a free view of the application functionality and setup., 5"
"name.kunes.android.launcher.demo, A Google user, Love it!, 5"
"name.kunes.android.launcher.demo, A Google user, Really simple to use no fuss really love it . Try it free first maybe., 5"
"name.kunes.android.launcher.demo, A Google user, can somebody tell me how to change the icons, tnx, 5"
"name.kunes.android.launcher.demo, A Google user, I like this app. Just awesome, 5"
"name.kunes.android.launcher.demo, A Google user, New Styleeeeeeee Launcher :)))))), 5"
"name.kunes.android.launcher.demo, A Google user, Wow App, 3"
"name.kunes.android.launcher.demo, A Google user, Very good, 4"
"name.kunes.android.launcher.demo, A Google user, This launcher is perfect. Customer support is incredible. They are working feverishly to address KitKat compatibility. You cannot ask for better than that. Simply awesome., 5"
"name.kunes.android.launcher.demo, A Google user, My Mum hated her new small Android phone: everything was too small and too complicated. This app single-handedly fixed that. She can even use the phone without reading glasses now!, 5"
"name.kunes.android.launcher.demo, A Google user, Superb, 5"
"name.kunes.android.launcher.demo, A Google user, This is great app for seniors.  My mom loves the launcher with her Freedompop phone.   The only issue I have is the texting does not work with Freedom pop phones (this is the only reason why I am not giving you a five star). Very good customer service., 4"
"name.kunes.android.launcher.demo, A Google user, Good, 5"
"name.kunes.android.launcher.demo, A Google user, In the pro version,  is it possible to delete everything but the big dialer and contacts?, 3"
"name.kunes.android.launcher.demo, A Google user, Wow, 5"
"name.kunes.android.launcher.demo, A Google user, Khob, 4"
"name.kunes.android.launcher.demo, A Google user, Super, 4"
"name.kunes.android.launcher.demo, A Google user, I just know that there is aplication such like this. My father will happy to used it.. good aplication., 4"
"name.kunes.android.launcher.demo, A Google user, ______ ____ ______, 3"
"name.kunes.android.launcher.demo, A Google user, Very nics app, 5"
"name.kunes.android.launcher.demo, A Google user, Past alleen enkele app 's aan, het begin scherm en het bellen scherm worden GROOT, prettig groot  Andere app 's blijven onveranderd en dan heb je er weet niets aan., 2"
"name.kunes.android.launcher.demo, A Google user, Yeah This Launche is cool , look fine  I love it, 5"
"name.kunes.android.launcher.demo, A Google user, I like this app but why doesn't it show all my messages it only shows some and the rest are unavailable!!?!?!, 3"
"name.kunes.android.launcher.demo, A Google user, Im getting this for the elderly and it would be great if there was an option to add a shortcut to do a direct video chat by just showing the face of the person on the home screen. Thanks, 4"
"name.kunes.android.launcher.demo, A Google user, Can't get back to default screen, 3"
"name.kunes.android.launcher.demo, A Google user, zelda Tucker, 5"
"name.kunes.android.launcher.demo, A Google user, Way cheaper than the full version of this., 3"
"name.kunes.android.launcher.demo, A Google user, After uninstall you have to reconfigure the original  launcher of your phone, 3"
"name.kunes.android.launcher.demo, A Google user, I've been looking for something like this!!!, 5"
"name.kunes.android.launcher.demo, A Google user, Issues: 1. Makes the phone slow to respond. 2. Very limited functionality for free version. Starts adding their website name to sms, stops showing all sms. 3. The full version is too expensive., 1"
"name.kunes.android.launcher.demo, A Google user, Froze my Galaxy 4 big time.   Only time I've had to actually pull the battery to reboot.   Skip this one!, 1"
"name.kunes.android.launcher.demo, A Google user, Psrtgf, 5"
"name.kunes.android.launcher.demo, A Google user, It chaange our whole sceen so you cant chqnge it back, 1"
"name.kunes.android.launcher.demo, A Google user, beautiful, 5"
"name.kunes.android.launcher.demo, A Google user, I like this app, 5"
"name.kunes.android.launcher.demo, A Google user, Love it. Very user friendly with lot of setting.   Wish the contact images can be much larger and with quick dial funtion., 5"
"name.kunes.android.launcher.demo, A Google user, But it costs to send a text even if u have free texts, 3"
"name.kunes.android.launcher.demo, A Google user, like, 5"
"name.kunes.android.launcher.demo, A Google user, I hate it, 1"
"name.kunes.android.launcher.demo, A Google user, Good, 3"
"name.kunes.android.launcher.demo, A Google user, Sweeeet!, 5"
"name.kunes.android.launcher.demo, A Google user, no, 5"
"name.kunes.android.launcher.demo, A Google user, I am disgusted that this one app launcher is the only one like itself, this design is simple, fun, and easy to use for everything, thinking about going pro! Thank you!!!, 5"
"name.kunes.android.launcher.demo, A Google user, Simple is beauty., 5"
"name.kunes.android.launcher.demo, A Google user, i think it needs some space for favorite apps.. it will be better.. now it is still 4 stars, 4"
"name.kunes.android.launcher.demo, A Google user, I paid for the full version and installed this on my dads android phone. Ive configured it and locked it down with 6 buttons and nothing more. (Nothing to confuse him) He can now use it easily to make calls and is so happy with it. Worth every penny, 5"
"name.kunes.android.launcher.demo, A Google user, It's fine but it needs a lock screen and photo thumbnails for contacts, 5"
"name.kunes.android.launcher.demo, A Google user, This is the reason why i'll gift my father an Android phone, 5"
"name.kunes.android.launcher.demo, A Google user, All function and all text is being enlarged without any fault or slowing down set., 5"
"name.kunes.android.launcher.demo, A Google user, I like it...., 5"
